ID,building_visited,choice,Speed,Laziness,Destination floor,Fatigue,Luggage,Elevator speed,"Environmental
consciousness",Temperature,Appeal,"Number of people
waiting for the elevator",Peers,measurement_no,Health
YwKpYK80X,Lágymányos Északi Tömb,1,0,5,3,1,4,6,7,0,0,4,no_peers,16,6
1mm4R4nwY,Lágymányos Északi Tömb,0,5,2,9,4,3,7,0,0,0,1,peers_stairs,16,0
v0wKAYvAe,BTK Rákóczi utca 5 (R5),1,8,8,10,9,8,8,5,0,0,0,no_peers,16,5
lK70myvDB,Lágymányos Déli Tömb,1,4,6,1,5,0,5,5,0,3,8,no_peers,16,4
rY0xZ8NR6,Egyéb:,1,1,2,1,3,0,3,10,5,5,8,no_peers,16,10
lKZ1bAMPW,PPK Kazinczy utca,1,1,3,0,4,0,9,5,1,4,1,no_peers,16,4
pvXyj3mJ4,BTK 6-8 főépület,1,0,3,0,3,1,10,7,5,2,0,peers_stairs,16,3
jbPQljeoR,PPK Izabella utca,1,7,5,3,5,0,3,0,6,0,0,no_peers,16,0
ZweD46Kn8,PPK Kazinczy utca,1,4,0,2,2,0,2,0,1,0,5,no_peers,16,1
m5YBwjjVk,BTK Rákóczi utca 5 (R5),1,0,0,0,7,0,10,9,0,1,0,no_peers,16,0
WEelbZnp8,BTK Rákóczi utca 5 (R5),1,2,0,0,3,2,5,5,4,2,4,peers_stairs,16,4
D2ERX43vj,TÓK,1,7,7,5,6,6,5,7,5,5,1,NA,16,6
rYk2KXZya,Lágymányos Déli Tömb,0,2,3,3,1,5,2,4,2,3,5,peers_elevator,16,5
jbxEPAXZr,PPK Izabella utca,0,2,8,10,6,1,3,1,1,1,1,peers_stairs,16,1
GnyoV5Aaq,Lágymányos Északi Tömb,0,7,3,8,3,2,4,2,1,2,2,no_peers,16,3
5N1WqDDZR,PPK Izabella utca,1,1,2,2,4,0,6,0,2,6,0,no_peers,16,7
VkQbGyl5v,BTK Rákóczi utca 5 (R5),1,0,0,0,0,0,4,10,0,0,0,no_peers,16,6
AnlRr2B63,Lágymányos Déli Tömb,0,0,6,8,6,6,5,1,0,7,1,no_peers,16,1
GnayyPn41,BTK 6-8 főépület,1,0,0,7,8,4,8,0,0,0,0,peers_stairs,16,0
An7MxoPq0,BTK 6-8 főépület,0,10,0,10,5,1,7,4,7,0,0,no_peers,16,5
RDVd2AaVL,PPK Izabella utca,1,6,0,4,4,3,3,10,5,2,2,no_peers,16,7
4NNrPkM43,Lágymányos Déli Tömb,0,8,3,7,5,1,7,0,7,2,6,peers_stairs,16,4
MBBpAA4oY,BTK F épület,1,0,0,0,0,0,0,0,0,0,0,peers_stairs,16,3
rYexmQqjq,Lágymányos Déli Tömb,1,0,0,1,0,0,1,0,2,9,1,peers_stairs,16,0
lKrBe21PW,PPK Kazinczy utca,1,10,3,2,4,2,6,3,9,4,1,no_peers,16,4
aENrYaY1E,Egyéb:,1,0,3,3,2,1,5,3,6,5,4,no_peers,16,8
Zw6wnKP4e,PPK Izabella utca,0,7,4,10,3,0,8,0,0,0,0,no_peers,16,0
jb1XJl1eL,"BGGYK A, B épület",1,10,3,8,8,0,2,4,0,0,0,peers_elevator,16,5
JN4lDolMx,Lágymányos Déli Tömb,0,4,2,10,10,7,1,0,8,0,8,no_peers,16,0
e4yb2ZqJG,Lágymányos Északi Tömb,1,2,2,4,2,6,5,5,2,2,2,no_peers,16,2
5NNJLPDxV,PPK Kazinczy utca,1,3,1,3,3,1,5,5,5,8,5,peers_stairs,16,5
LEaDbwQPM,Lágymányos Északi Tömb,1,0,0,10,0,0,0,10,10,0,10,peers_stairs,16,10
WErqpDkZJ,Lágymányos Északi Tömb,0,6,7,10,7,2,5,2,1,0,4,no_peers,16,1
28vpj8vwy,PPK Izabella utca,1,0,4,3,7,0,5,0,4,5,0,no_peers,16,0
7Vvnw5DP4,Lágymányos Déli Tömb,1,1,1,4,8,1,6,6,1,5,2,no_peers,16,5
4NxpGMjyB,Egyéb:,1,0,0,0,0,0,0,0,0,0,0,no_peers,16,7
lKDJ6Y207,Lágymányos Északi Tömb,1,7,0,0,0,0,5,5,4,3,1,peers_stairs,16,5
qNrP7ryDP,Lágymányos Déli Tömb,1,6,1,0,0,4,7,2,2,4,0,NA,16,2
jboNJ8p65,Lágymányos Északi Tömb,1,0,0,0,0,0,0,8,1,5,2,peers_stairs,16,6
7VNVnB28r,PPK Izabella utca,1,3,0,10,7,2,7,10,5,6,5,NA,16,10
Q3K2DA0Jr,Lágymányos Északi Tömb,1,4,5,0,4,4,4,3,5,4,3,peers_stairs,16,4
bEmqb6KLw,"BGGYK A, B épület",1,5,2,8,4,2,7,10,3,3,0,no_peers,16,10
LEQAqkdJl,Lágymányos Déli Tömb,1,0,2,0,8,3,5,10,7,9,5,no_peers,16,10
nW10b0reX,Lágymányos Északi Tömb,0,8,6,10,7,5,1,2,1,5,1,peers_elevator,16,2
7VG48dYjP,BTK Rákóczi utca 5 (R5),0,8,5,10,9,8,8,0,5,2,3,no_peers,16,1
WEoLKkAL2,PPK Izabella utca,1,7,0,10,0,0,3,10,0,8,0,no_peers,16,10
Vk27byM3N,Egyéb:,1,3,0,5,5,10,5,10,5,5,0,no_peers,16,10
pv0vKWrm1,PPK Kazinczy utca,1,1,0,4,0,1,4,1,5,9,5,no_peers,16,0
1mpavwVbY,BGGYK C épület,1,1,0,0,0,0,0,0,0,0,0,peers_stairs,16,0
E8X7JoZDQ,BTK D épület,1,2,4,2,7,2,1,2,0,6,1,no_peers,16,0
lKxPY1A35,Lágymányos Déli Tömb,1,3,2,4,3,2,2,6,2,5,7,no_peers,16,7
or41BGrbM,BTK Rákóczi utca 5 (R5),0,10,0,10,10,0,7,0,4,3,4,no_peers,16,0
Yw2X2GoKo,BTK Rákóczi utca 5 (R5),1,2,3,0,4,0,0,5,6,5,5,no_peers,16,5
8x8RddbEG,Lágymányos Déli Tömb,1,3,2,3,2,1,3,2,2,3,1,peers_stairs,16,2
RDJwdYBoG,Lágymányos Déli Tömb,0,7,4,8,8,7,5,5,4,2,2,peers_elevator,16,5
e4EorDvX6,Lágymányos Déli Tömb,0,10,10,10,10,7,2,0,10,0,0,no_peers,16,0
v0032QZGe,BTK Rákóczi utca 5 (R5),1,8,0,6,8,0,2,7,6,0,0,peers_stairs,16,7
1mJXWJdbK,"BGGYK A, B épület",1,0,0,0,0,0,3,7,6,2,2,peers_stairs,16,7
ye7e7rpa0,Lágymányos Északi Tömb,0,0,4,10,7,2,10,0,0,0,0,peers_elevator,16,10
xXW1DPm2A,PPK Kazinczy utca,1,4,2,5,6,6,4,10,6,6,2,no_peers,16,10
LE03rGleK,BTK F épület,1,6,3,0,4,2,2,6,6,8,2,peers_stairs,16,6
BvAqRAqp4,BTK Rákóczi utca 5 (R5),0,0,10,10,10,0,8,0,0,0,0,no_peers,16,0
aEVoKx4NB,BTK I épület,0,3,3,1,5,2,8,1,2,4,2,peers_elevator,16,0
xXmRpaD7q,BTK Rákóczi utca 5 (R5),1,2,4,0,4,0,10,10,5,4,0,no_peers,16,10
m5Y26B3kX,Egyéb:,1,7,2,1,3,1,0,10,0,10,0,no_peers,16,10
pv44ZQa20,Egyéb:,0,10,10,2,8,0,5,0,6,0,0,no_peers,16,5
yeL2QZ5JK,PPK Kazinczy utca,1,10,5,6,2,1,4,9,1,1,0,no_peers,16,10
pvKVnxmJN,Egyéb:,1,6,4,0,5,0,0,7,3,4,0,no_peers,16,7
P0J1Mv5EX,"BGGYK A, B épület",1,0,0,0,1,1,7,6,0,5,0,no_peers,16,6
w6PM2rGq3,BTK I épület,1,5,3,10,10,10,7,10,10,3,1,peers_stairs,16,10
An5EAD0Yy,BTK 6-8 főépület,1,0,0,10,0,0,10,10,0,0,0,no_peers,16,10
m5Q7EQZyQ,TÓK,0,10,10,10,10,10,7,8,10,0,6,peers_elevator,16,4
AnpBjMPQZ,TÓK,0,4,4,4,5,5,2,2,4,2,2,peers_elevator,16,2
E8BAVb5eB,BTK 6-8 főépület,1,7,2,3,2,3,1,5,6,7,7,peers_stairs,16,8
ZwDqq7ave,Egyéb:,0,10,9,10,10,4,7,2,3,1,1,peers_elevator,16,2
An15a3JD0,Lágymányos Északi Tömb,1,6,3,2,5,8,5,9,7,4,7,no_peers,16,8
7Vk7rKppr,Lágymányos Déli Tömb,1,0,0,10,0,0,2,2,0,1,9,peers_stairs,16,10
E8xYK3DkR,Lágymányos Déli Tömb,0,4,4,10,7,5,3,0,0,1,4,no_peers,16,2
RDjZdQ1Y3,PPK Kazinczy utca,1,0,1,0,2,0,5,5,0,0,0,no_peers,16,5
bElevE4GA,BTK D épület,1,2,0,2,1,3,8,2,1,1,0,no_peers,16,2
aEJL5DXGn,Lágymányos Északi Tömb,1,1,3,4,3,3,7,4,5,5,4,peers_stairs,16,5
xX0PNw70E,BTK Rákóczi utca 5 (R5),1,9,9,5,5,5,3,7,7,3,3,no_peers,16,3
WEEd17PWM,BTK 6-8 főépület,0,9,5,3,2,0,3,0,0,0,0,no_peers,16,0
28lJ3lKlM,TÓK,1,2,2,8,3,3,1,8,5,10,8,peers_stairs,16,8
m5j7oGA1M,BTK D épület,1,5,1,7,2,0,6,10,8,10,0,no_peers,16,8
bEXkWjGmk,BTK 6-8 főépület,1,0,5,0,10,1,2,10,0,0,2,no_peers,16,6
JNe57ZbWG,Egyéb:,1,7,10,7,9,0,7,10,10,4,0,no_peers,16,10
e4L5qx1Q6,BTK Rákóczi utca 5 (R5),0,5,2,8,5,6,5,2,6,3,1,no_peers,16,2
4NBJ8qn3D,BTK Rákóczi utca 5 (R5),1,2,4,7,5,3,9,9,3,4,7,no_peers,16,7
m5adadPMM,Lágymányos Déli Tömb,1,7,0,3,0,0,9,0,0,0,10,no_peers,16,0
Zww1KdGZ4,TÓK,1,1,1,2,4,4,0,10,4,0,0,peers_stairs,16,10
ZwBr11v0e,Lágymányos Déli Tömb,0,10,10,10,6,8,6,0,0,4,4,no_peers,16,0
28YVrWdYA,Lágymányos Déli Tömb,0,10,8,10,7,0,0,0,7,0,8,peers_elevator,16,0
xXB3oZMl2,Lágymányos Északi Tömb,1,3,5,3,5,1,7,8,5,6,0,peers_stairs,16,9
RDj873jo2,BTK D épület,1,4,3,0,7,6,0,10,5,2,0,no_peers,16,10
5Nmbv2LDl,Lágymányos Északi Tömb,1,0,0,0,0,0,5,10,5,5,0,peers_stairs,16,10
ZwRRkJ5xw,Egyéb:,0,0,0,10,0,0,0,0,0,0,0,no_peers,16,0
7Vbw1xQMB,PPK Izabella utca,1,8,10,4,1,1,3,5,5,1,1,no_peers,16,10
5NrjyvqWL,Lágymányos Északi Tömb,0,8,10,7,10,0,7,3,5,5,0,peers_elevator,16,1
m5J21qYvm,BTK D épület,1,5,6,10,9,3,5,10,10,8,1,peers_stairs,16,10
7VwYnDXDv,BTK D épület,1,0,0,0,0,0,0,0,0,0,0,no_peers,16,0
P0ea4y8VE,Egyéb:,0,6,8,3,1,1,0,0,0,0,0,no_peers,16,0
lKM7vwBwL,TÓK,1,4,0,3,4,4,1,3,1,9,7,no_peers,16,4
AnyG8G7Ea,BTK 6-8 főépület,1,2,0,0,10,0,4,5,0,5,6,no_peers,16,4
xXedqr2kR,Lágymányos Északi Tömb,1,0,0,1,1,2,1,10,0,2,4,peers_stairs,16,10
JN1b7KJqv,Egyéb:,0,0,8,10,8,0,8,2,0,4,0,no_peers,16,6
Gnv32DdPj,PPK Izabella utca,1,1,0,0,5,3,6,7,6,7,0,no_peers,16,10
v00badX7n,"BGGYK A, B épület",1,1,1,3,3,4,5,2,3,3,1,peers_stairs,16,5
GnGDPvBZ7,"BGGYK A, B épület",1,2,2,3,4,1,8,5,5,2,3,no_peers,16,5
RDwmELd7K,BTK Rákóczi utca 5 (R5),0,4,5,4,5,3,5,4,7,4,6,no_peers,16,4
7Vp0GlDwo,Lágymányos Északi Tömb,1,10,2,5,7,2,3,3,8,3,1,no_peers,16,3
jbKmkalmL,TÓK,1,0,0,7,0,0,5,7,0,0,0,peers_stairs,16,7
P00wpBn38,Lágymányos Déli Tömb,0,9,10,10,7,2,6,2,7,3,8,no_peers,16,1
nWbNVR837,PPK Kazinczy utca,1,0,0,2,0,0,3,2,0,2,10,peers_elevator,16,2
WEDxJX7Mj,Egyéb:,1,0,0,10,10,0,10,0,0,0,10,peers_stairs,16,0
w66QN3jm5,TÓK,0,10,10,10,9,0,8,5,0,0,0,peers_elevator,16,4
4NaWnNZa3,BTK Rákóczi utca 5 (R5),0,7,8,9,8,10,8,1,1,1,1,peers_elevator,16,2
280MMnE0r,PPK Kazinczy utca,0,4,3,3,4,2,0,1,2,3,4,peers_elevator,16,4
LEBeodKaj,TÓK,0,6,10,8,4,5,6,2,4,5,1,peers_elevator,16,1
7VBby128o,TÓK,1,3,5,2,1,0,1,7,5,8,7,no_peers,16,7
RDMRX5GPK,BTK Rákóczi utca 5 (R5),0,7,7,0,8,5,8,0,0,0,1,peers_elevator,16,0
GnxyDdJjN,Lágymányos Déli Tömb,1,5,0,3,4,2,7,0,1,0,1,no_peers,16,0
Q3bMmxE15,Lágymányos Északi Tömb,0,0,4,10,5,0,9,0,0,0,0,peers_elevator,16,0
8xB2q6Mo8,PPK Kazinczy utca,1,2,5,10,7,1,1,9,6,1,10,no_peers,16,8
Q3vdE3WBn,PPK Izabella utca,1,2,0,1,7,0,6,9,5,5,5,no_peers,16,6
JN7m7B2GD,Egyéb:,1,2,4,0,4,0,2,5,3,6,0,peers_stairs,16,1
Zw7WLYKGZ,"BGGYK A, B épület",1,10,7,10,6,3,4,5,4,5,8,peers_stairs,16,9
YwwNMjxdv,BTK D épület,1,9,2,3,5,5,6,5,2,5,2,NA,16,8
WEo0Y8JxJ,BTK Rákóczi utca 5 (R5),1,0,0,1,0,0,8,10,6,4,0,no_peers,16,9
yeqB2k0Pl,Lágymányos Déli Tömb,0,9,8,8,8,6,3,3,5,3,9,no_peers,16,4
w6AQ1b8W8,BTK 6-8 főépület,1,5,3,10,10,6,0,0,0,5,0,no_peers,16,6
LE80ldkR7,TÓK,1,0,2,2,2,3,8,8,2,8,0,peers_stairs,16,8
jbxdd36Jo,BTK Rákóczi utca 5 (R5),0,6,9,8,9,1,5,0,0,0,2,no_peers,16,0
pvNxy00aN,PPK Izabella utca,1,8,6,1,6,2,4,1,1,2,1,no_peers,16,2
5NYAbolr6,BTK Rákóczi utca 5 (R5),0,2,9,2,9,1,9,1,0,2,1,no_peers,16,1
7VkM8m0ba,PPK Kazinczy utca,1,6,1,1,2,1,8,9,1,8,1,peers_stairs,16,9
w6ZWYPedN,Lágymányos Déli Tömb,1,0,0,0,0,0,0,5,0,5,5,no_peers,16,5
YwZnbqNK7,Egyéb:,1,0,6,2,7,1,7,7,3,0,0,no_peers,16,8
MBqo3ZVM0,Egyéb:,0,2,2,10,5,0,8,0,5,0,0,no_peers,16,0
rY7qaP4vW,Lágymányos Északi Tömb,0,7,4,5,5,3,5,3,0,3,4,no_peers,16,2
lKe7ZPaDY,BTK Rákóczi utca 5 (R5),1,0,1,4,3,6,9,6,7,5,2,no_peers,16,5
yedWJeN0n,PPK Kazinczy utca,1,2,2,0,0,0,2,8,0,4,1,no_peers,16,9
bEEWNpo4Y,BTK Rákóczi utca 5 (R5),0,10,1,10,10,0,5,6,1,0,3,no_peers,16,10
Q3ZlvR0r5,BTK D épület,1,10,1,6,4,0,8,7,5,4,1,no_peers,16,6
Zww83a578,Lágymányos Déli Tömb,1,1,2,0,2,0,2,0,1,0,0,peers_elevator,16,2
rYBZQomLv,PPK Izabella utca,0,7,4,8,5,1,6,2,2,2,1,NA,16,1
ZwkNE46ZB,Lágymányos Déli Tömb,1,5,1,7,3,5,3,4,3,6,2,no_peers,16,4
VkrYlbQ22,BTK C épület,1,8,0,5,9,5,5,8,5,5,3,peers_elevator,16,9
Zwoa85nyG,PPK Izabella utca,1,3,2,8,6,5,4,6,2,7,6,peers_stairs,16,6
282Ld2GPr,PPK Kazinczy utca,1,7,2,0,8,1,8,10,4,0,0,no_peers,16,7
e4bAxErq6,Lágymányos Északi Tömb,1,3,8,0,9,6,2,5,5,3,2,no_peers,16,6
Zwoa85nyG,PPK Izabella utca,1,3,2,8,6,3,6,6,2,6,4,peers_stairs,16,5
LEYNRMbAj,BTK 6-8 főépület,0,10,9,7,9,0,8,0,0,0,0,no_peers,16,0
28Y8pMWRo,BTK 6-8 főépület,1,9,3,3,3,3,2,7,3,7,7,no_peers,17,7
jbEqaNnER,BTK 6-8 főépület,1,4,5,9,4,1,3,5,2,6,4,no_peers,17,6
4NZ77lqXy,BTK 6-8 főépület,1,4,5,1,6,2,3,10,3,4,2,peers_stairs,17,10
nWlXbWDG2,PPK Izabella utca,1,3,3,0,9,4,3,7,5,9,0,no_peers,17,10
ZwGdvB3m8,Lágymányos Északi Tömb,0,7,4,10,4,1,7,2,2,2,4,peers_elevator,17,2
281npYAej,Lágymányos Déli Tömb,0,5,5,4,3,6,3,2,0,2,3,peers_elevator,17,3
RD3LdqvPK,Lágymányos Északi Tömb,1,4,2,0,4,0,4,5,4,1,0,peers_stairs,17,5
pvXyj3mJ4,BTK 6-8 főépület,1,2,7,4,7,3,10,3,4,3,0,no_peers,17,4
28vpj8vwy,Lágymányos Déli Tömb,1,3,4,3,5,0,6,0,2,4,1,no_peers,17,3
BvlPdqPqx,Lágymányos Déli Tömb,1,10,0,0,3,6,10,10,7,5,10,no_peers,17,10
JNPj0ZEKQ,Egyéb:,1,1,4,1,4,1,3,6,1,1,1,no_peers,17,3
P0ea4y8VE,Egyéb:,0,1,9,1,1,1,0,0,0,0,0,peers_elevator,17,0
8xdx6Y5KZ,BTK Rákóczi utca 5 (R5),0,8,9,8,7,2,6,4,4,2,0,no_peers,17,2
28r57BmMo,PPK Izabella utca,1,8,7,4,3,0,7,7,5,8,2,no_peers,17,8
m5YBwjjVk,BTK Rákóczi utca 5 (R5),1,7,0,0,7,0,10,9,0,1,0,no_peers,17,6
w6YQbQD3Z,PPK Kazinczy utca,0,0,4,0,3,0,5,0,0,0,0,no_peers,17,0
lKxPY1A35,Lágymányos Déli Tömb,0,2,7,4,7,5,2,3,2,5,2,no_peers,17,2
Zwjr2bbe8,PPK Kazinczy utca,0,3,4,3,7,3,3,2,1,8,2,NA,17,3
jbPQljeoR,PPK Izabella utca,0,0,5,2,6,0,3,0,6,0,0,peers_elevator,17,0
jbxEPAXZr,PPK Izabella utca,0,6,8,8,5,3,5,2,2,1,0,no_peers,17,1
rYLL1YWq7,PPK Izabella utca,1,6,2,3,1,3,3,7,2,1,3,no_peers,17,8
or41BGrbM,BTK Rákóczi utca 5 (R5),0,10,0,10,10,6,7,0,4,3,0,no_peers,17,0
orrQxmePx,Lágymányos Déli Tömb,0,10,10,10,7,0,0,0,0,1,3,NA,17,0
BvAqRAqp4,BTK Rákóczi utca 5 (R5),0,0,10,10,10,0,8,0,0,0,8,peers_elevator,17,0
yeYPYDK6p,Lágymányos Déli Tömb,1,6,2,3,2,3,5,3,3,2,4,peers_stairs,17,3
5NvkLX8yl,BTK 6-8 főépület,0,6,0,10,0,0,7,3,9,0,0,no_peers,17,3
Q3LYy5XM7,TÓK,1,5,0,7,2,2,6,10,2,8,1,no_peers,17,10
ye3NVx8V8,Lágymányos Déli Tömb,1,3,0,2,3,0,0,5,4,7,10,peers_stairs,17,3
yeK863Lw3,PPK Izabella utca,1,8,6,2,3,2,5,6,7,5,6,no_peers,17,5
LEeNjQ012,PPK Izabella utca,1,10,6,3,4,0,5,8,5,3,0,no_peers,17,10
GnyoV5Aaq,Lágymányos Déli Tömb,0,8,3,8,2,2,3,2,2,1,3,no_peers,17,4
m5pkPpbmM,PPK Izabella utca,0,10,9,8,8,5,10,0,3,0,4,no_peers,17,0
D2DxLQ0kE,Egyéb:,0,1,2,10,0,0,5,0,0,0,0,NA,17,0
lK4doLjXX,PPK Kazinczy utca,1,6,5,8,6,3,7,10,6,0,0,no_peers,17,10
7Vk7rKppr,Lágymányos Déli Tömb,0,0,0,2,2,0,0,0,5,5,0,no_peers,17,3
v0032QZGe,Lágymányos Déli Tömb,1,6,0,4,10,2,5,6,0,7,2,no_peers,17,7
lKMmZ300L,Lágymányos Déli Tömb,1,1,0,1,1,3,3,2,2,4,5,peers_elevator,17,2
e4D1xRy4R,Lágymányos Déli Tömb,1,6,3,10,7,3,5,0,0,0,6,peers_stairs,17,5
D2aop6KMr,PPK Izabella utca,0,7,3,2,4,3,0,0,0,2,1,no_peers,17,1
JN86P5PdD,Lágymányos Déli Tömb,1,10,0,0,0,5,0,0,0,5,0,NA,17,0
LEdkrZ7Pk,TÓK,0,4,9,1,6,4,7,10,1,3,9,no_peers,17,1
w6yn3qMv8,TÓK,0,6,8,7,10,10,0,4,3,10,0,peers_stairs,17,7
nW10b0reX,Lágymányos Északi Tömb,1,6,2,0,5,2,2,6,1,7,6,peers_stairs,17,5
ZwK52xmYq,BTK Rákóczi utca 5 (R5),1,2,8,3,6,2,8,5,2,3,9,no_peers,17,6
xXAoALMN8,Lágymányos Északi Tömb,0,3,3,3,3,5,3,3,3,2,2,no_peers,17,3
7VwYnDXDv,BTK Rákóczi utca 5 (R5),0,5,10,10,10,10,10,0,0,0,0,no_peers,17,0
1mRw2QGkY,Egyéb:,1,6,3,3,3,5,5,6,2,6,2,no_peers,17,6
ZwLPjlEZ4,BTK Rákóczi utca 5 (R5),0,7,8,10,5,0,8,0,0,0,2,peers_elevator,17,0
Bv414Jovw,Lágymányos Északi Tömb,1,0,0,1,0,0,6,5,2,5,8,NA,17,3
1mNQynKVM,Lágymányos Déli Tömb,0,5,3,10,5,5,9,3,5,0,1,NA,17,3
288Dq02ko,TÓK,1,9,9,7,8,9,8,8,9,5,3,no_peers,17,8
1mm4R4nwY,Lágymányos Északi Tömb,0,10,4,10,4,0,5,0,0,0,1,no_peers,17,0
An15a3JD0,Lágymányos Északi Tömb,0,7,7,10,5,4,5,3,9,5,4,peers_elevator,17,2
5Nm1NPqmJ,Lágymányos Északi Tömb,1,7,5,2,1,0,4,6,3,4,2,peers_stairs,17,6
Zwoa85nyG,PPK Izabella utca,1,7,7,4,8,3,4,6,2,6,7,no_peers,17,6
MBoAwjrrP,BTK Rákóczi utca 5 (R5),0,3,6,10,8,5,7,3,3,3,3,peers_elevator,17,2
xX8ZLk1Rx,PPK Izabella utca,1,7,0,0,7,0,5,5,0,0,2,no_peers,17,10
rYexmQqjq,Lágymányos Déli Tömb,1,4,0,2,7,0,1,0,0,9,5,no_peers,17,0
w60AvJ1YZ,BTK Rákóczi utca 5 (R5),0,3,4,1,6,3,3,5,0,7,3,peers_stairs,17,4
yeL2QZ5JK,PPK Kazinczy utca,1,0,2,2,1,0,1,6,1,5,4,no_peers,17,10
RDJwdYBoG,Lágymányos Déli Tömb,0,5,5,4,9,8,6,4,8,1,2,no_peers,17,5
jbVbNon1Z,"BGGYK A, B épület",1,0,0,10,3,0,0,0,0,0,7,peers_stairs,17,0
VkbW6j2W1,PPK Izabella utca,1,0,0,10,5,0,5,10,5,5,0,NA,17,5
ZweD46Kn8,PPK Izabella utca,1,2,0,2,0,0,2,1,1,0,0,no_peers,17,5
BvbAy3aj0,Lágymányos Északi Tömb,1,0,0,0,0,0,3,0,0,0,0,no_peers,17,5
jbxdd36Jo,BTK Rákóczi utca 5 (R5),0,8,10,8,7,1,3,0,0,0,2,no_peers,17,0
yexVJmDmm,BTK C épület,0,7,5,7,6,3,5,1,6,3,3,no_peers,17,4
w6ZWYPedN,Lágymányos Déli Tömb,1,0,0,0,0,0,0,5,0,5,5,no_peers,17,5
Q3QqdweDR,Egyéb:,1,10,5,0,0,2,0,10,10,10,0,peers_stairs,17,10
E8B1Ye7kd,BTK I épület,0,6,8,6,5,0,9,5,3,3,0,no_peers,17,3
JNG8xp3LN,BTK Rákóczi utca 5 (R5),0,0,9,10,7,3,7,0,7,7,0,no_peers,17,0
JN1b7KJqv,PPK Izabella utca,1,8,5,10,9,0,4,8,0,8,0,peers_stairs,17,9
5NWdqeKJJ,Lágymányos Északi Tömb,0,0,0,7,3,0,3,0,0,3,5,peers_elevator,17,0
MB5MqaA2k,PPK Izabella utca,1,4,6,7,6,0,10,4,0,0,10,peers_stairs,17,8
E81lQnPVA,TÓK,1,1,3,2,3,1,3,10,3,2,3,no_peers,17,10
jbeLMmWLo,PPK Izabella utca,1,10,6,3,6,7,9,4,5,7,0,NA,17,3
MBele2400,BTK D épület,0,0,10,0,0,10,10,10,0,0,0,peers_elevator,17,0
28lJ3lKlM,TÓK,1,2,2,8,3,2,1,8,5,10,5,peers_stairs,17,8
m5DaENa3l,TÓK,0,10,9,9,8,4,4,0,1,0,0,no_peers,17,0
v0wKAYvAe,BTK 6-8 főépület,1,7,8,6,9,9,6,4,0,0,0,no_peers,17,5
xXYwL50k1,PPK Kazinczy utca,0,10,4,4,0,0,6,4,9,5,0,no_peers,17,4
Q3A4Mq5vJ,PPK Izabella utca,1,1,0,4,1,0,0,6,3,7,6,no_peers,17,2
rYk2KXZya,Lágymányos Déli Tömb,0,4,4,1,4,3,3,7,4,7,8,no_peers,17,3
AnpBjMPQZ,TÓK,1,2,2,4,5,5,2,3,3,2,1,no_peers,17,3
D2ERX43vj,TÓK,1,8,5,7,8,8,5,6,5,5,4,NA,17,7
lKoy5DvDX,BTK Rákóczi utca 5 (R5),1,0,3,5,4,0,4,7,5,8,8,no_peers,17,6
5NYAbolr6,BTK Rákóczi utca 5 (R5),0,6,8,2,8,1,8,1,1,2,1,no_peers,17,1
lKML1lM2x,Lágymányos Déli Tömb,1,0,9,2,3,0,0,7,0,0,4,no_peers,17,0
8xVK1apdZ,BTK Rákóczi utca 5 (R5),1,0,4,0,4,0,5,5,1,4,0,no_peers,17,6
4Na1PPW6j,Lágymányos Déli Tömb,1,0,0,0,0,0,0,0,0,0,0,NA,17,0
5NrjyvqWL,Lágymányos Északi Tömb,0,8,10,7,10,0,8,0,0,1,2,peers_elevator,17,0
1mZkvd6Xq,Lágymányos Déli Tömb,1,6,7,4,8,4,3,7,4,3,3,no_peers,17,6
m5Y26B3kX,PPK Kazinczy utca,1,10,0,0,6,0,3,10,5,10,0,no_peers,17,10
m5P6RM18W,PPK Izabella utca,1,6,3,4,4,1,4,2,2,3,0,no_peers,17,2
m5J21qYvm,BTK Rákóczi utca 5 (R5),0,5,4,8,6,7,5,4,3,3,4,NA,17,7
RDBAQ7NQG,PPK Izabella utca,0,10,10,10,10,0,8,2,2,0,8,peers_elevator,17,0
pvBGWo8y8,Egyéb:,1,0,0,3,8,0,0,8,0,10,0,no_peers,17,8
WEo0Y8JxJ,BTK Rákóczi utca 5 (R5),0,6,0,5,3,10,7,0,6,5,2,peers_elevator,17,5
WEelbZnp8,BTK Rákóczi utca 5 (R5),1,0,0,0,6,3,4,6,5,0,2,peers_stairs,17,5
Yw2X2GoKo,BTK Rákóczi utca 5 (R5),1,10,5,0,7,6,0,5,7,10,5,no_peers,17,5
YwPWjpv47,Lágymányos Déli Tömb,0,0,0,3,0,2,8,0,2,5,4,peers_elevator,17,0
aEok5Z1P5,Lágymányos Északi Tömb,0,10,4,5,7,0,3,0,0,1,0,no_peers,17,0
P0Kd6bjPD,"BGGYK A, B épület",0,10,10,6,10,8,0,0,6,0,4,peers_stairs,17,0
jbVvE7j64,BTK D épület,0,1,0,0,2,3,8,4,1,1,0,no_peers,17,0
xX3AQBKPx,PPK Kazinczy utca,1,10,0,5,10,8,0,8,10,5,10,peers_elevator,17,10
RDrQGMvwa,PPK Kazinczy utca,1,0,0,0,10,0,5,10,0,5,0,no_peers,17,10
MBBpAA4oY,BTK 6-8 főépület,1,0,0,0,0,0,0,0,0,0,0,no_peers,17,3
